captured_at,site,queued_pages,archive,result,wget_exit_code,bytes,discovery,response_records,revisit_records
20260831T050957Z,https://www.hasti.gov.ye/,7,www.hasti.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-1,1,10305208,full,17,0
20260831T050957Z,http://www.htb.gov.ye/,1,www.htb.gov.ye-20260831T050957Z.warc.gz,archived,0,3217,full,0,1
20260831T050957Z,http://www.mohesr.gov.ye/,20,www.mohesr.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,587519,full,83,233
20260831T050957Z,https://www.moit.gov.ye/,21,www.moit.gov.ye-20260831T050957Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,16800,full,1,0
20260831T050957Z,http://www.nvdl.gov.ye/,1,www.nvdl.gov.ye-20260831T050957Z.warc.gz,archived,0,7188,full,1,0
20260831T050957Z,http://www.suerp.gov.ye/,1,www.suerp.gov.ye-20260831T050957Z.warc.gz,archived,0,7195,full,1,0
20260831T050957Z,https://www.tax.gov.ye/,21,www.tax.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,588462,full,10,96
20260831T050957Z,https://www.training.tax.gov.ye/,5,www.training.tax.gov.ye-20260831T050957Z.warc.gz,archived,0,8496,full,5,0
20260831T050957Z,https://yementp.moit.gov.ye/,1,yementp.moit.gov.ye-20260831T050957Z.warc.gz,archived,0,3294,full,0,1
20260831T050957Z,http://yemenvision.gov.ye/,21,yemenvision.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-124,124,26346,full,1,0
20260831T050957Z,https://yms.gov.ye/,1,yms.gov.ye-20260831T050957Z.warc.gz,archived,0,3386,full,0,1
20260831T050957Z,https://ysmc.gov.ye/,1,ysmc.gov.ye-20260831T050957Z.warc.gz,archived,0,167315,full,13,1
