captured_at,site,queued_pages,archive,result,wget_exit_code,bytes,discovery,response_records,revisit_records
20260912T174236Z,https://training.tax.gov.ye/,5,training.tax.gov.ye-20260912T174236Z.warc.gz,archived,0,8447,full,5,0
20260912T174236Z,https://www.agoye.gov.ye/,21,www.agoye.gov.ye-20260912T174236Z.warc.gz,archived-with-wget-exit-124,124,4009026,full,101,0
20260912T174236Z,https://www.algumhorihosp-san.gov.ye/,16,www.algumhorihosp-san.gov.ye-20260912T174236Z.warc.gz,archived-with-wget-exit-1,1,460557,full,7,119
20260912T174236Z,https://www.amlcft.gov.ye/,21,www.amlcft.gov.ye-20260912T174236Z.warc.gz,archived-with-wget-exit-8,8,6089419,full,216,0
20260912T174236Z,https://www.cama.gov.ye/,21,www.cama.gov.ye-20260912T174236Z.warc.gz,archived-with-wget-exit-8,8,5936263,full,25,13
20260912T174236Z,https://www.hasti.gov.ye/,7,www.hasti.gov.ye-20260912T174236Z.warc.gz,archived-with-wget-exit-1,1,10305265,full,17,0
20260912T174236Z,http://www.mohesr.gov.ye/,20,www.mohesr.gov.ye-20260912T174236Z.warc.gz,archived-with-wget-exit-8,8,1366858,full,118,198
20260912T174236Z,https://www.moit.gov.ye/,21,www.moit.gov.ye-20260912T174236Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,16751,full,1,0
20260912T174236Z,https://www.moj.gov.ye/,21,www.moj.gov.ye-20260912T174236Z.warc.gz,archived-with-wget-exit-1,1,1961296,full,17,71
20260912T174236Z,https://www.training.tax.gov.ye/,5,www.training.tax.gov.ye-20260912T174236Z.warc.gz,archived,0,8474,full,5,0
20260912T174236Z,https://yementp.moit.gov.ye/,1,yementp.moit.gov.ye-20260912T174236Z.warc.gz,archived,0,3302,full,0,1
20260912T174236Z,https://yms.gov.ye/,9,yms.gov.ye-20260912T174236Z.warc.gz,archived,0,109322,full,8,16
20260912T174236Z,http://yrspc.gov.ye/,1,yrspc.gov.ye-20260912T174236Z.warc.gz,archived,0,4300,full,0,2
20260912T174236Z,https://ysmc.gov.ye/,1,ysmc.gov.ye-20260912T174236Z.warc.gz,archived,0,167334,full,13,1
