checked_at,host,selected_url,final_url,http_status,content_type,sources,error
2026-08-27T13:00:34+00:00,www.eomnv.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:34+00:00,www.erp.eomnv.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:35+00:00,www.erppro.gia.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:35+00:00,www.erpv.eomnv.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:35+00:00,www.esrdn.srs-mohe.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:35+00:00,www.fi.mof.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:35+00:00,www.fiu.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:35+00:00,www.fleetcart.cama.gov.ye,,,0,,inventory;rapiddns,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:35+00:00,www.frisd.srs-mohe.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:35+00:00,www.galsup.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:35+00:00,www.garwsp-eu.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:36+00:00,www.garwsp.gov.ye,,,0,,inventory;rapiddns,https: timed out | http: timed out
2026-08-27T13:00:36+00:00,www.gasspy.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:36+00:00,www.german-resources-company.srs-mohe.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:36+00:00,www.ghosanaa.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:36+00:00,www.gia.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:36+00:00,www.giay.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:36+00:00,www.goam.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:36+00:00,www.hadarahbook.srs-mohe.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:36+00:00,www.hadhramout.gov.ye,,http://www.hadhramout.gov.ye/,302,text/html,inventory;rapiddns,"https: HTTP 302 The HTTP server returned a redirect error that would lead to an infinite loop.
The last 30x error message was:
Found | http: HTTP 302 The HTTP server returned a redirect error that would lead to an infinite loop.
The last 30x error message was:
Found"
2026-08-27T13:00:36+00:00,www.hajjahmla.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:36+00:00,www.hasti.gov.ye,https://www.hasti.gov.ye/,https://www.hasti.gov.ye/,200,text/html,inventory,
2026-08-27T13:00:36+00:00,www.hccceb.srs-mohe.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:36+00:00,www.hospitalaya.srs-mohe.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:37+00:00,www.htb.gov.ye,,,0,,inventory;rapiddns,https: timed out | http: timed out
2026-08-27T13:00:37+00:00,www.ibb-wslc.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:37+00:00,www.idsmap.cso.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:37+00:00,www.ipna.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:37+00:00,www.jia.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:38+00:00,www.legalaffairs.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:38+00:00,www.ltaa.gov.ye,,,0,,inventory;rapiddns,https: timed out | http: timed out
2026-08-27T13:00:38+00:00,www.m.cama.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:38+00:00,www.mail.mtit.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:38+00:00,www.me.eomnv.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:38+00:00,www.mitopro.gia.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:38+00:00,www.mmy.gov.ye,,https://www.alyemenione.com/,200,text/html,inventory,https: redirected outside .gov.ye to www.alyemenione.com | http: redirected outside .gov.ye to www.alyemenione.com
2026-08-27T13:00:38+00:00,www.moc.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:38+00:00,www.mof.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:38+00:00,www.mofa.gov.ye,,,0,,inventory;rapiddns,https: timed out | http: timed out
2026-08-27T13:00:38+00:00,www.moh.gov.ye,,http://moh.gov.ye/,301,text/html,inventory;rapiddns,"https: timed out | http: HTTP 301 The HTTP server returned a redirect error that would lead to an infinite loop.
The last 30x error message was:
Moved Permanently"
2026-08-27T13:00:38+00:00,www.mohesr.gov.ye,https://www.mohesr.gov.ye/,https://mohesr.gov.ye/mohesr/,200,text/html,inventory;rapiddns,
2026-08-27T13:00:39+00:00,www.moia.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:39+00:00,www.moit.gov.ye,https://www.moit.gov.ye/,https://www.moit.gov.ye/,200,text/html,inventory,
2026-08-27T13:00:39+00:00,www.moj.gov.ye,https://www.moj.gov.ye/,https://www.moj.gov.ye/,200,text/html,inventory,
2026-08-27T13:00:40+00:00,www.molay.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:41+00:00,www.mom.gov.ye,,,0,,inventory;rapiddns,https: timed out | http: timed out
2026-08-27T13:00:41+00:00,www.mosal.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:43+00:00,www.mot.gov.ye,,,0,,inventory;rapiddns,https: timed out | http: timed out
2026-08-27T13:00:45+00:00,www.mpwud.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:45+00:00,www.mtit.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:45+00:00,www.n-tfc-moh.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:47+00:00,www.natec.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:48+00:00,www.nccbds.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:48+00:00,www.nic.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:48+00:00,www.nvdl.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:49+00:00,www.ofinixx.com.srs-mohe.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:49+00:00,www.ofinixx.srs-mohe.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:49+00:00,www.opp.gia.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:49+00:00,www.parliament.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:50+00:00,www.pec.gov.ye,,http://www.pec.gov.ye/,500,text/html,inventory;rapiddns,https: timed out | http: HTTP 500 Internal Server Error
2026-08-27T13:00:51+00:00,www.pfmp.mof.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:51+00:00,www.pgfpp.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:51+00:00,www.presidentsaleh.gov.ye,,,0,,inventory;rapiddns,https: [Errno -3] Temporary failure in name resolution | http: [Errno -3] Temporary failure in name resolution
2026-08-27T13:00:52+00:00,www.ptc.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:52+00:00,www.qtaralnada.srs-mohe.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:52+00:00,www.queensys.srs-mohe.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:52+00:00,www.rp.ptc.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:52+00:00,www.sabanews.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:52+00:00,www.sadah.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:53+00:00,www.savetime.srs-mohe.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:53+00:00,www.scer.gov.ye,,http://scer.gov.ye/,503,text/html,inventory,https: The read operation timed out | http: HTTP 503 Service Temporarily Unavailable
2026-08-27T13:00:53+00:00,www.secularyemenis.srs-mohe.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:53+00:00,www.sfp.gov.ye,,,0,,inventory;rapiddns,https: timed out | http: timed out
2026-08-27T13:00:53+00:00,www.shoora.gov.ye,,,0,,inventory;rapiddns,https: timed out | http: timed out
2026-08-27T13:00:53+00:00,www.sindbad.srs-mohe.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:53+00:00,www.smc.gov.ye,,,0,,inventory;rapiddns,https: timed out | http: timed out
2026-08-27T13:00:53+00:00,www.snacc.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:54+00:00,www.snackglopl.srs-mohe.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:54+00:00,www.srs-mohe.gov.ye,,,0,,inventory;rapiddns,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:54+00:00,www.studies.nic.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:54+00:00,www.suerp.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:54+00:00,www.survey-authority.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:54+00:00,www.tax.gov.ye,https://www.tax.gov.ye/,https://tax.gov.ye/,200,text/html,inventory,
2026-08-27T13:00:54+00:00,www.test.cama.gov.ye,,,0,,inventory;rapiddns,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:55+00:00,www.test.smc.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:55+00:00,www.test.yemenvision.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:55+00:00,www.topresidency.gov.ye,,,0,,inventory,https: [Errno 111] Connection refused | http: timed out
2026-08-27T13:00:55+00:00,www.tr-sanaa.gov.ye,,,0,,inventory,https: [Errno -3] Temporary failure in name resolution | http: [Errno -3] Temporary failure in name resolution
2026-08-27T13:00:55+00:00,www.training.tax.gov.ye,https://www.training.tax.gov.ye/,https://www.training.tax.gov.ye/,206,text/html,inventory;rapiddns,
2026-08-27T13:00:55+00:00,www.trye.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:55+00:00,www.unimaxhospital.srs-mohe.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:55+00:00,www.wateraljawf.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:55+00:00,www.yaam.srs-mohe.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:00:55+00:00,www.yamania.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:56+00:00,www.yemeninfo.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:56+00:00,www.yemenvision.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:57+00:00,www.yiig.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:57+00:00,www.yipo.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:00:57+00:00,www.yms.gov.ye,http://www.yms.gov.ye/,http://www.yms.gov.ye/,206,text/html,inventory;rapiddns,
2026-08-27T13:00:58+00:00,www.yncecs.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:01:00+00:00,www.yradio.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:01:00+00:00,www.yrsgisc.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:01:01+00:00,www.ysrdc.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:01:01+00:00,yaam.srs-mohe.gov.ye,,,0,,inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-08-27T13:01:01+00:00,yamania.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:01:02+00:00,yemeninfo.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:01:03+00:00,yemenparliament.gov.ye,,,0,,inventory;rapiddns,https: timed out | http: timed out
2026-08-27T13:01:04+00:00,yementp.moit.gov.ye,https://yementp.moit.gov.ye/,https://yementp.moit.gov.ye/,206,text/html,inventory;rapiddns,
2026-08-27T13:01:04+00:00,yemenvision.gov.ye,,,0,,inventory;rapiddns,https: timed out | http: timed out
2026-08-27T13:01:04+00:00,yiig.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:01:05+00:00,yipo.gov.ye,,,0,,inventory;rapiddns,https: timed out | http: timed out
2026-08-27T13:01:05+00:00,yms.gov.ye,https://yms.gov.ye/,https://yms.gov.ye/cgi-sys/suspendedpage.cgi,200,text/html,inventory,
2026-08-27T13:01:05+00:00,yncecs.gov.ye,,,0,,inventory;rapiddns,https: timed out | http: timed out
2026-08-27T13:01:05+00:00,yradio.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:01:05+00:00,yrsgisc.gov.ye,,,0,,inventory;rapiddns,https: timed out | http: timed out
2026-08-27T13:01:07+00:00,yrspc.gov.ye,,,0,,inventory,https: timed out | http: timed out
2026-08-27T13:01:08+00:00,ysmc.gov.ye,https://ysmc.gov.ye/,https://ysmc.gov.ye/,200,text/html,inventory,
2026-08-27T13:01:08+00:00,ysrdc.gov.ye,,,0,,inventory,https: timed out | http: timed out
