captured_at,site,queued_pages,archive,result,wget_exit_code,bytes,discovery,response_records,revisit_records
20260828T133102Z,https://mmy.gov.ye/,2,mmy.gov.ye-20260828T133102Z.warc.gz,archived-with-wget-exit-8,8,5594,full,0,3
20260828T133102Z,https://mohesr.gov.ye/,20,mohesr.gov.ye-20260828T133102Z.warc.gz,archived-with-wget-exit-8,8,1412493,full,127,189
20260828T133102Z,https://moit.gov.ye/,21,moit.gov.ye-20260828T133102Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,16592,full,1,0
20260828T133102Z,https://msw.gov.ye/,1,msw.gov.ye-20260828T133102Z.warc.gz,archived-with-wget-exit-1,1,13636,full,0,10
20260828T133102Z,https://nsw.gov.ye/,18,nsw.gov.ye-20260828T133102Z.warc.gz,archived-with-wget-exit-124,124,1213523,full,15,426
20260828T133102Z,https://olympics.hasti.gov.ye/,7,olympics.hasti.gov.ye-20260828T133102Z.warc.gz,archived-with-wget-exit-8,8,8294512,full,7,17
20260828T133102Z,https://research-priorities.hasti.gov.ye/,11,research-priorities.hasti.gov.ye-20260828T133102Z.warc.gz,archived-with-wget-exit-8,8,525725,full,85,112
20260828T133102Z,https://tax.gov.ye/,21,tax.gov.ye-20260828T133102Z.warc.gz,archived-with-wget-exit-8,8,664043,full,12,94
20260828T133102Z,https://tn-search.moit.gov.ye/,1,tn-search.moit.gov.ye-20260828T133102Z.warc.gz,archived,0,30657,full,5,13
20260828T133102Z,https://training.tax.gov.ye/,5,training.tax.gov.ye-20260828T133102Z.warc.gz,archived,0,8461,full,5,0
20260828T133102Z,http://www.algumhorihosp-san.gov.ye/,16,www.algumhorihosp-san.gov.ye-20260828T133102Z.warc.gz,archived-with-wget-exit-1,1,465402,full,9,117
20260828T133102Z,https://www.amlcft.gov.ye/,21,www.amlcft.gov.ye-20260828T133102Z.warc.gz,archived-with-wget-exit-8,8,6090489,full,216,0
20260828T133102Z,https://www.cama.gov.ye/,21,www.cama.gov.ye-20260828T133102Z.warc.gz,archived-with-wget-exit-8,8,5936035,full,25,13
20260828T133102Z,http://www.ghosanaa.gov.ye/,3,www.ghosanaa.gov.ye-20260828T133102Z.warc.gz,archived-with-wget-exit-8,8,7952,full,4,0
20260828T133102Z,http://www.hajjahmla.gov.ye/,1,www.hajjahmla.gov.ye-20260828T133102Z.warc.gz,archived,0,7222,full,1,0
20260828T133102Z,https://www.hasti.gov.ye/,7,www.hasti.gov.ye-20260828T133102Z.warc.gz,archived-with-wget-exit-1,1,10305244,full,17,0
20260828T133102Z,https://www.mohesr.gov.ye/,20,www.mohesr.gov.ye-20260828T133102Z.warc.gz,archived-with-wget-exit-8,8,587567,full,83,233
20260828T133102Z,https://www.moit.gov.ye/,21,www.moit.gov.ye-20260828T133102Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,16598,full,1,0
20260828T133102Z,https://www.moj.gov.ye/,21,www.moj.gov.ye-20260828T133102Z.warc.gz,archived-with-wget-exit-1,1,689513,full,16,83
20260828T133102Z,http://www.pgfpp.gov.ye/,1,www.pgfpp.gov.ye-20260828T133102Z.warc.gz,archived,0,7200,full,1,0
20260828T133102Z,https://www.tax.gov.ye/,21,www.tax.gov.ye-20260828T133102Z.warc.gz,archived-with-wget-exit-8,8,588463,full,10,96
20260828T133102Z,https://www.training.tax.gov.ye/,5,www.training.tax.gov.ye-20260828T133102Z.warc.gz,archived,0,8481,full,5,0
20260828T133102Z,https://yementp.moit.gov.ye/,1,yementp.moit.gov.ye-20260828T133102Z.warc.gz,archived,0,3300,full,0,1
20260828T133102Z,https://yms.gov.ye/,1,yms.gov.ye-20260828T133102Z.warc.gz,archived,0,3385,full,0,1
20260828T133102Z,https://ysmc.gov.ye/,1,ysmc.gov.ye-20260828T133102Z.warc.gz,archived,0,167302,full,13,1
